model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
gemini-1.5-pro,0.3076923076923077,0.42168674698795183,0.5067309892897294,0.7500000000000001,71.0,14.915011337868481
gemini-1.5-pro,0.36,0.18181818181818182,0.4618138250671612,0.7540983606557377,31.0,16.771020408163267
gemini-1.5-pro,0.14814814814814814,0.06521739130434782,0.5978797341373265,0.8333333333333334,13.0,18.499002267573697
gemini-1.5-pro,0.2571428571428571,0.0730593607305936,0.4848486065292604,0.8717948717948718,17.0,20.578004535147393
gemini-1.5-pro,0.5,0.28350515463917525,0.404949394786753,0.6753246753246753,56.0,17.506031746031745
gemini-1.5-pro,0.4827586206896552,0.23626373626373626,0.18881699076106886,0.5970149253731343,43.0,17.73002267573696
gemini-1.5-pro,0.625,0.3806818181818182,0.4212246619174369,0.736842105263158,68.0,18.149024943310657
gemini-1.5-pro,1.3478260869565217,0.8203592814371258,0.18419907918508985,0.5205479452054794,138.0,19.557006802721087
gemini-1.5-pro,0.23529411764705882,0.07834101382488479,0.5906671911367376,0.8157894736842104,18.0,18.56204081632653
gemini-1.5-pro,0.30303030303030304,0.11057692307692307,0.426582651116628,0.8266666666666665,24.0,19.36204081632653
gemini-1.5-pro,0.37142857142857144,0.16129032258064516,0.48012201215912964,0.7341772151898733,36.0,20.77002267573696
gemini-1.5-pro,0.29411764705882354,0.07981220657276995,0.5845427355742879,0.8205128205128205,18.0,20.16204081632653
gemini-1.5-pro,0.2692307692307692,0.2254335260115607,0.6100034457014365,0.7586206896551724,39.0,16.51501133786848
gemini-1.5-pro,0.36,0.1949685534591195,0.49692833205572384,0.711864406779661,32.0,14.755011337868481
gemini-1.5-pro,0.5384615384615384,0.12435233160621761,0.4270545956459182,0.7333333333333333,25.0,18.373015873015873
gemini-1.5-pro,0.6,0.6989247311827957,0.2948993986902436,0.6027397260273972,131.0,16.354013605442177
gemini-1.5-pro,0.7916666666666666,0.8104575163398693,0.2355638968135057,0.49180327868852464,124.0,15.459002267573696
gemini-1.5-pro,0.625,0.11538461538461539,0.3299895472527792,0.8214285714285714,22.0,18.213015873015873
gemini-1.5-pro,0.37037037037037035,0.07731958762886598,0.4501609222100726,0.875,16.0,18.789024943310658
gemini-1.5-pro,0.75,0.53125,0.33128242169363725,0.5762711864406779,86.0,15.36204081632653
gemini-1.5-pro,1.2083333333333333,0.6012658227848101,0.2337103772467948,0.5070422535211268,96.0,14.786031746031746
gemini-1.5-pro,0.36,0.19875776397515527,0.4751786695123724,0.7037037037037038,33.0,17.283038548752835
gemini-1.5-pro,0.2413793103448276,0.10945273631840796,0.4387328902288626,0.8,23.0,18.723038548752836
gemini-1.5-pro,0.34285714285714286,0.14479638009049775,0.5391477287240959,0.8048780487804877,33.0,20.738004535147393
gemini-1.5-pro,0.8,0.6079545454545454,0.254112927697965,0.5396825396825397,108.0,18.24503401360544
gemini-1.5-pro,0.20689655172413793,0.061855670103092786,0.5918451601118386,0.8529411764705882,13.0,18.466031746031746
gemini-1.5-pro,0.17857142857142858,0.054945054945054944,0.600166122828138,0.9090909090909091,11.0,18.339002267573697
gemini-1.5-pro,0.4,0.193717277486911,0.21631187459215706,0.7272727272727273,38.0,17.15501133786848
gemini-1.5-pro,0.3,0.0962566844919786,0.4562357454701799,0.7887323943661971,19.0,18.850022675736962
gemini-1.5-pro,0.55,0.10457516339869281,0.42223743521617985,0.8695652173913043,17.0,16.197006802721088
gemini-1.5-pro,0.2857142857142857,0.44505494505494503,0.5604778668926179,0.7428571428571429,82.0,18.563038548752836
gemini-1.5-pro,0.8571428571428571,0.5859872611464968,0.17878540236558915,0.5925925925925926,93.0,18.053015873015873
gemini-1.5-pro,0.5666666666666667,0.2879581151832461,0.3310670933889896,0.6756756756756757,56.0,17.378004535147394
gemini-1.5-pro,0.2857142857142857,0.14746543778801843,0.45434753555369795,0.8500000000000001,33.0,20.674013605442177
gemini-1.5-pro,0.6363636363636364,0.562962962962963,0.4387328902288626,0.6181818181818183,77.0,14.210022675736962
gemini-1.5-pro,0.75,0.6226415094339622,0.32287492051757477,0.5666666666666667,100.0,14.85002267573696
