model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
Vosk STT (Small IT),0.6790123456790124,0.32245681381957775,0.16455914134946156,0.5517241379310345,168.0,2.6075356006622314
Vosk STT (Small IT),0.6081081081081081,0.29313929313929316,0.20594314882378562,0.6303030303030304,141.0,2.355717658996582
Vosk STT (Small IT),0.6395348837209303,0.26153846153846155,0.24351555476559839,0.7236180904522613,153.0,2.152336835861206
Vosk STT (Small IT),0.5975609756097561,0.2702702702702703,0.2819990194464498,0.7213114754098361,140.0,1.9819273948669434
Vosk STT (Small IT),0.75,0.333955223880597,0.13373811386646026,0.5614035087719298,179.0,2.287954330444336
Vosk STT (Small IT),0.6428571428571429,0.2694136291600634,0.22763860257540844,0.6355140186915887,170.0,2.565241813659668
Vosk STT (Small IT),0.6351351351351351,0.28842105263157897,0.2315266272654798,0.6826347305389221,137.0,1.7824079990386963
Vosk STT (Small IT),0.524390243902439,0.22928709055876687,0.3107336066547146,0.7262569832402235,119.0,1.9202406406402588
Vosk STT (Small IT),0.5204081632653061,0.22406015037593985,0.3536371280052151,0.7465437788018433,149.0,2.4573593139648438
Vosk STT (Small IT),0.6388888888888888,0.2366255144032922,0.1907909110811244,0.5657894736842106,115.0,2.2104196548461914
Vosk STT (Small IT),0.5,0.21654135338345865,0.33144907323696743,0.7570093457943925,144.0,2.7529964447021484
Vosk STT (Small IT),0.5510204081632653,0.25,0.3263954228312108,0.7397260273972603,161.0,2.2787649631500244
Vosk STT (Small IT),0.6024096385542169,0.2580037664783427,0.2527037518630344,0.6440677966101694,137.0,2.6478919982910156
Vosk STT (Small IT),1.058139534883721,0.5704347826086956,0.15142617368396774,0.5851528384279475,328.0,2.9734044075012207
Vosk STT (Small IT),0.618421052631579,0.26464646464646463,0.24868938192952628,0.6352941176470588,131.0,2.6503429412841797
Vosk STT (Small IT),0.6144578313253012,0.27902621722846443,0.2867931948803,0.6739130434782609,149.0,2.1171538829803467
Vosk STT (Small IT),0.6385542168674698,0.31379962192816635,0.27001566962012763,0.6878306878306878,166.0,2.439310312271118
Vosk STT (Small IT),0.7023809523809523,0.3054003724394786,0.22020005219223787,0.5698924731182796,164.0,2.971024513244629
Vosk STT (Small IT),0.6341463414634146,0.28053435114503816,0.25274033392534045,0.6956521739130435,147.0,2.413170337677002
Vosk STT (Small IT),0.5466666666666666,0.2400793650793651,0.22773450176784565,0.6540880503144655,121.0,2.5788824558258057
Vosk STT (Small IT),0.654320987654321,0.33271028037383177,0.16930212776784537,0.5632183908045977,178.0,3.6009459495544434
